year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2014.0,12.0,30.0,11.0,48.0,-15.0,6.0,1020.0,SE,1.79,0.0,0
2014.0,7.0,7.0,20.0,188.0,22.0,28.0,1000.0,SE,50.09,0.0,0
2012.0,10.0,23.0,2.0,48.0,4.0,4.0,1018.0,cv,2.23,0.0,0
2012.0,2.0,1.0,8.0,13.0,-27.0,-11.0,1036.0,NW,4.02,0.0,0
2010.0,7.0,30.0,8.0,206.0,25.0,26.0,1000.0,cv,0.89,0.0,1
2010.0,3.0,5.0,17.0,18.0,-25.0,2.0,1029.0,NE,3.13,0.0,0
2010.0,3.0,4.0,7.0,126.0,-4.0,-1.0,1015.0,SE,3.58,0.0,0
2010.0,10.0,8.0,9.0,348.0,14.0,15.0,1017.0,NE,2.68,0.0,0
2011.0,7.0,25.0,20.0,63.0,25.0,26.0,999.0,SE,4.47,0.0,0
2013.0,6.0,21.0,20.0,48.0,16.0,26.0,1008.0,SE,46.94,0.0,0
2010.0,3.0,8.0,4.0,63.0,-5.0,-4.0,1038.0,SE,10.29,3.0,0
2012.0,8.0,15.0,3.0,68.0,17.0,17.0,1005.0,SE,0.89,0.0,0
2011.0,2.0,4.0,21.0,149.0,-11.0,-2.0,1025.0,SE,22.35,0.0,0
2010.0,4.0,13.0,3.0,13.0,-14.0,3.0,1026.0,NW,180.16,0.0,0
2011.0,10.0,17.0,23.0,78.0,4.0,7.0,1024.0,NE,0.89,0.0,0
2014.0,11.0,30.0,1.0,254.0,2.0,4.0,1020.0,NE,0.89,0.0,0
2011.0,1.0,24.0,2.0,11.0,-21.0,-10.0,1034.0,NW,268.68,0.0,0
2014.0,5.0,30.0,11.0,104.0,12.0,33.0,1007.0,SE,9.83,0.0,0
2011.0,2.0,22.0,14.0,360.0,-5.0,7.0,1019.0,cv,3.57,0.0,0
2011.0,3.0,16.0,4.0,19.0,-11.0,0.0,1025.0,NE,4.02,0.0,0
2014.0,2.0,7.0,18.0,109.0,-7.0,-3.0,1025.0,SE,51.43,13.0,0
2013.0,5.0,9.0,20.0,64.0,12.0,16.0,1008.0,SE,1.79,0.0,0
2013.0,3.0,14.0,19.0,127.0,-5.0,5.0,1024.0,SE,25.04,0.0,0
2010.0,7.0,25.0,18.0,128.0,21.0,33.0,1008.0,SE,27.72,0.0,0
2013.0,8.0,31.0,18.0,21.0,10.0,25.0,1010.0,SE,2.68,0.0,0
2014.0,1.0,19.0,14.0,205.0,-9.0,3.0,1020.0,SE,1.79,0.0,0
2014.0,3.0,24.0,3.0,261.0,-1.0,6.0,1017.0,NW,1.79,0.0,0
2012.0,12.0,5.0,23.0,29.0,-17.0,-10.0,1025.0,SE,0.89,0.0,0
2011.0,11.0,14.0,22.0,235.0,-4.0,1.0,1027.0,NE,2.68,0.0,0
2012.0,8.0,26.0,18.0,166.0,19.0,27.0,1009.0,SE,28.61,0.0,0
2014.0,1.0,23.0,10.0,245.0,-14.0,-2.0,1017.0,cv,1.34,0.0,0
2011.0,10.0,17.0,6.0,17.0,1.0,7.0,1022.0,NW,5.81,0.0,0
2011.0,5.0,14.0,2.0,31.0,-7.0,21.0,1011.0,NW,179.7,0.0,0
2012.0,6.0,24.0,12.0,143.0,21.0,24.0,1003.0,SE,35.76,0.0,1
2014.0,12.0,16.0,4.0,10.0,-19.0,-5.0,1032.0,NW,197.59,0.0,0
2011.0,6.0,15.0,9.0,170.0,20.0,25.0,1003.0,SE,4.92,0.0,0
2013.0,11.0,9.0,7.0,176.0,0.0,6.0,1022.0,NW,2.68,0.0,0
2010.0,1.0,9.0,10.0,73.0,-17.0,-7.0,1029.0,NE,11.62,0.0,0
2010.0,11.0,27.0,12.0,8.0,-22.0,3.0,1025.0,NW,148.42,0.0,0
2012.0,9.0,15.0,7.0,20.0,11.0,14.0,1021.0,NW,17.43,0.0,0
2013.0,9.0,22.0,10.0,91.0,16.0,20.0,1016.0,cv,2.67,0.0,0
2013.0,6.0,12.0,6.0,61.0,14.0,15.0,1008.0,NE,0.89,0.0,0
2012.0,8.0,7.0,15.0,58.0,24.0,31.0,1006.0,SE,8.04,0.0,0
2011.0,12.0,15.0,10.0,19.0,-18.0,-2.0,1037.0,NW,26.83,0.0,0
2010.0,2.0,24.0,16.0,292.0,-1.0,11.0,1003.0,cv,1.78,0.0,0
2014.0,10.0,10.0,11.0,332.0,15.0,19.0,1024.0,SE,4.92,0.0,0
2013.0,8.0,10.0,4.0,62.0,20.0,24.0,1003.0,NW,4.47,0.0,0
2011.0,1.0,6.0,18.0,21.0,-18.0,-2.0,1037.0,NW,406.77,0.0,0
2011.0,2.0,13.0,21.0,115.0,-8.0,-4.0,1032.0,NW,3.13,0.0,0
2013.0,12.0,7.0,18.0,443.0,-4.0,0.0,1019.0,NE,0.89,0.0,0
2014.0,3.0,21.0,0.0,6.0,-16.0,12.0,1024.0,NW,4.02,0.0,0
2014.0,2.0,1.0,2.0,172.0,-6.0,2.0,1019.0,NW,1.79,0.0,0
2012.0,8.0,22.0,9.0,13.0,7.0,24.0,1018.0,cv,0.89,0.0,0
2010.0,4.0,9.0,21.0,85.0,2.0,8.0,1014.0,cv,0.89,0.0,0
2013.0,10.0,23.0,9.0,27.0,-4.0,9.0,1023.0,NW,8.05,0.0,0
2012.0,5.0,9.0,22.0,131.0,9.0,19.0,1012.0,cv,0.89,0.0,0
2014.0,5.0,1.0,5.0,129.0,12.0,15.0,1008.0,SE,59.9,0.0,0
2014.0,9.0,19.0,5.0,110.0,10.0,12.0,1014.0,NE,2.68,0.0,0
2014.0,5.0,3.0,0.0,42.0,5.0,11.0,1018.0,cv,1.78,0.0,0
2014.0,6.0,24.0,4.0,66.0,18.0,20.0,1005.0,NE,3.57,0.0,0
2013.0,11.0,16.0,3.0,188.0,-5.0,4.0,1014.0,cv,0.89,0.0,0
2014.0,1.0,27.0,13.0,149.0,-12.0,5.0,1016.0,NW,25.94,0.0,0
2013.0,9.0,16.0,21.0,70.0,16.0,20.0,1011.0,cv,0.89,0.0,0
2012.0,6.0,6.0,0.0,199.0,17.0,23.0,1003.0,SE,33.08,0.0,0
2013.0,5.0,22.0,12.0,86.0,8.0,28.0,1011.0,SE,11.62,0.0,0
2014.0,12.0,23.0,2.0,163.0,-11.0,-5.0,1022.0,NE,3.57,0.0,0
2014.0,6.0,26.0,10.0,100.0,21.0,28.0,1003.0,cv,4.46,0.0,0
2012.0,2.0,27.0,10.0,216.0,-6.0,-1.0,1027.0,SE,9.83,0.0,0
2014.0,10.0,22.0,3.0,52.0,4.0,7.0,1024.0,NE,0.89,0.0,0
2012.0,9.0,17.0,0.0,64.0,12.0,13.0,1018.0,NE,0.89,0.0,0
2013.0,1.0,20.0,8.0,87.0,-5.0,-4.0,1032.0,cv,0.89,4.0,0
2012.0,12.0,22.0,2.0,21.0,-18.0,-9.0,1035.0,NW,3.13,0.0,0
2012.0,6.0,21.0,20.0,183.0,20.0,28.0,1003.0,SE,4.92,0.0,0
2011.0,6.0,6.0,23.0,170.0,18.0,22.0,999.0,NE,3.58,0.0,0
2011.0,6.0,30.0,20.0,213.0,23.0,27.0,1003.0,SE,3.58,0.0,0
2010.0,8.0,18.0,17.0,140.0,24.0,27.0,1010.0,SE,12.08,0.0,2
2011.0,6.0,16.0,8.0,69.0,17.0,20.0,1007.0,cv,1.78,0.0,0
2014.0,8.0,18.0,4.0,56.0,17.0,22.0,1011.0,cv,0.45,0.0,0
2010.0,10.0,25.0,21.0,11.0,-12.0,7.0,1035.0,NW,181.95,0.0,0
2013.0,6.0,30.0,8.0,236.0,22.0,24.0,1005.0,SE,5.81,0.0,0
2014.0,4.0,18.0,11.0,193.0,11.0,20.0,1021.0,cv,5.35,0.0,0
2013.0,4.0,14.0,0.0,8.0,-15.0,12.0,1012.0,NE,15.2,0.0,0
2010.0,11.0,26.0,19.0,159.0,-11.0,2.0,1013.0,NW,6.26,0.0,0
2010.0,10.0,9.0,16.0,435.0,14.0,21.0,1008.0,cv,0.89,0.0,0
2012.0,8.0,3.0,1.0,77.0,23.0,24.0,1009.0,SE,10.73,0.0,0
2012.0,2.0,22.0,3.0,158.0,-5.0,-2.0,1016.0,cv,0.89,0.0,0
2011.0,4.0,10.0,19.0,11.0,-20.0,16.0,1020.0,NW,37.99,0.0,0
2012.0,7.0,20.0,6.0,197.0,24.0,25.0,1005.0,cv,0.89,0.0,0
2011.0,1.0,17.0,20.0,26.0,-21.0,-5.0,1034.0,NW,116.22,0.0,0
2010.0,3.0,21.0,6.0,51.0,-5.0,1.0,1017.0,cv,0.89,0.0,0
2013.0,8.0,31.0,6.0,18.0,10.0,15.0,1012.0,NW,9.84,0.0,0
2013.0,10.0,31.0,2.0,224.0,1.0,4.0,1027.0,NE,0.89,0.0,0
2011.0,8.0,17.0,9.0,59.0,23.0,26.0,1007.0,cv,2.67,0.0,0
2012.0,9.0,9.0,7.0,125.0,18.0,19.0,1015.0,SE,1.79,0.0,0
2013.0,10.0,22.0,3.0,141.0,2.0,6.0,1024.0,cv,1.78,0.0,0
2014.0,12.0,12.0,9.0,12.0,-18.0,-1.0,1029.0,NW,78.22,0.0,0
2011.0,7.0,10.0,0.0,42.0,17.0,25.0,1006.0,cv,0.89,0.0,0
2010.0,10.0,25.0,12.0,11.0,-7.0,12.0,1030.0,NW,90.75,0.0,0
2010.0,5.0,23.0,22.0,139.0,11.0,21.0,1000.0,SE,24.58,0.0,0
2014.0,12.0,15.0,12.0,10.0,-17.0,4.0,1027.0,NW,57.66,0.0,0
2013.0,10.0,16.0,12.0,43.0,-6.0,19.0,1025.0,cv,0.89,0.0,0
2010.0,8.0,12.0,9.0,110.0,21.0,27.0,1002.0,cv,0.89,0.0,0
2011.0,10.0,17.0,4.0,28.0,2.0,4.0,1021.0,NW,3.13,0.0,0
2012.0,4.0,17.0,20.0,164.0,10.0,23.0,1005.0,SE,45.15,0.0,0
2013.0,12.0,7.0,14.0,366.0,-4.0,6.0,1019.0,SE,6.71,0.0,0
2014.0,5.0,13.0,19.0,30.0,-2.0,28.0,998.0,NW,51.86,0.0,0
2010.0,6.0,27.0,21.0,121.0,18.0,24.0,1003.0,NE,4.92,0.0,0
2011.0,7.0,7.0,2.0,56.0,20.0,24.0,995.0,NE,1.79,0.0,1
2011.0,8.0,19.0,18.0,34.0,19.0,28.0,1011.0,SE,27.26,0.0,0
2011.0,5.0,3.0,8.0,13.0,-3.0,19.0,1017.0,NE,3.13,0.0,0
2012.0,12.0,22.0,22.0,15.0,-24.0,-9.0,1040.0,NW,82.7,0.0,0
2014.0,8.0,23.0,18.0,104.0,21.0,31.0,1003.0,SE,11.18,0.0,0
2012.0,9.0,24.0,23.0,47.0,15.0,21.0,1018.0,SE,9.84,0.0,0
2011.0,9.0,23.0,16.0,104.0,9.0,26.0,1013.0,SE,19.21,0.0,0
2010.0,7.0,25.0,17.0,118.0,22.0,33.0,1008.0,SE,22.8,0.0,0
2012.0,7.0,9.0,20.0,73.0,24.0,25.0,1001.0,SE,29.95,0.0,0
2014.0,11.0,2.0,0.0,10.0,-10.0,11.0,1022.0,NW,98.34,0.0,0
2011.0,11.0,9.0,8.0,32.0,0.0,9.0,1028.0,NW,29.94,0.0,0
2011.0,7.0,3.0,15.0,19.0,14.0,34.0,1001.0,NE,1.79,0.0,0
2013.0,2.0,5.0,22.0,148.0,-8.0,-8.0,1024.0,SE,0.89,0.0,0
2012.0,4.0,26.0,16.0,62.0,2.0,24.0,998.0,SE,12.07,0.0,0
2012.0,11.0,15.0,7.0,85.0,-5.0,-4.0,1029.0,cv,0.89,0.0,0
2010.0,7.0,9.0,10.0,96.0,17.0,28.0,1007.0,SE,8.05,0.0,0
2010.0,4.0,26.0,23.0,16.0,-11.0,7.0,1013.0,NW,61.25,0.0,0
2013.0,6.0,23.0,22.0,68.0,17.0,27.0,1003.0,SE,28.6,0.0,0
2013.0,12.0,17.0,16.0,26.0,-20.0,1.0,1032.0,NE,12.52,0.0,0
2010.0,10.0,19.0,19.0,89.0,8.0,10.0,1028.0,NE,0.89,0.0,0
2011.0,4.0,24.0,5.0,16.0,-2.0,11.0,1013.0,NW,96.11,0.0,0
2010.0,3.0,24.0,1.0,72.0,-6.0,6.0,1020.0,SE,86.7,0.0,0
2013.0,10.0,14.0,6.0,80.0,10.0,13.0,1022.0,NW,5.36,0.0,0
2013.0,8.0,31.0,4.0,39.0,11.0,15.0,1011.0,NW,6.26,0.0,0
2010.0,2.0,8.0,11.0,159.0,-5.0,-1.0,1019.0,cv,0.89,0.0,0
2011.0,11.0,22.0,14.0,55.0,-8.0,11.0,1018.0,NW,19.22,0.0,0
2010.0,11.0,8.0,3.0,13.0,-7.0,7.0,1022.0,NW,155.57,0.0,0
2014.0,1.0,25.0,13.0,15.0,-22.0,6.0,1027.0,NE,20.56,0.0,0
2010.0,2.0,10.0,18.0,8.0,-23.0,-1.0,1031.0,NE,31.73,0.0,0
2014.0,8.0,29.0,15.0,81.0,18.0,26.0,1015.0,cv,0.89,0.0,0
2010.0,8.0,7.0,23.0,38.0,18.0,22.0,1008.0,cv,0.89,0.0,3
2013.0,12.0,20.0,20.0,57.0,-16.0,-5.0,1036.0,NE,1.79,0.0,0
2013.0,9.0,4.0,8.0,58.0,16.0,19.0,1017.0,cv,0.89,0.0,0
2010.0,3.0,11.0,13.0,167.0,-10.0,7.0,1009.0,SE,9.39,0.0,0
2014.0,7.0,30.0,18.0,144.0,22.0,27.0,1005.0,SE,20.13,0.0,0
2014.0,7.0,11.0,0.0,48.0,16.0,27.0,998.0,SE,49.63,0.0,0
2014.0,4.0,7.0,14.0,93.0,-3.0,24.0,1012.0,cv,4.02,0.0,0
2013.0,9.0,29.0,0.0,289.0,11.0,14.0,1013.0,NW,0.89,0.0,0
2013.0,7.0,18.0,15.0,173.0,22.0,27.0,1004.0,SE,31.28,0.0,0
2010.0,7.0,14.0,0.0,122.0,22.0,24.0,1010.0,SE,0.89,0.0,0
2014.0,1.0,15.0,5.0,158.0,-18.0,-10.0,1033.0,cv,0.89,0.0,0
2014.0,10.0,6.0,19.0,50.0,6.0,14.0,1021.0,SE,18.77,0.0,0
2013.0,9.0,25.0,12.0,11.0,-7.0,22.0,1021.0,NW,12.07,0.0,0
2012.0,11.0,29.0,16.0,46.0,-18.0,3.0,1022.0,SE,1.79,0.0,0
2012.0,7.0,5.0,14.0,96.0,20.0,27.0,1003.0,SE,3.58,0.0,0
2010.0,3.0,25.0,9.0,10.0,-15.0,4.0,1030.0,NW,28.16,0.0,0
2014.0,9.0,25.0,2.0,84.0,15.0,16.0,1017.0,SE,4.47,0.0,0
2011.0,4.0,21.0,0.0,175.0,7.0,17.0,1008.0,NE,5.37,0.0,0
2010.0,7.0,16.0,3.0,199.0,22.0,23.0,1005.0,cv,1.78,0.0,0
2011.0,6.0,27.0,1.0,74.0,14.0,25.0,998.0,NW,12.07,0.0,0
2011.0,9.0,21.0,20.0,36.0,4.0,22.0,1014.0,SE,13.86,0.0,0
2012.0,11.0,22.0,1.0,410.0,-2.0,-1.0,1019.0,cv,2.23,0.0,0
2012.0,6.0,18.0,23.0,266.0,18.0,25.0,1003.0,SE,18.77,0.0,0
2010.0,1.0,27.0,0.0,299.0,-11.0,-4.0,1019.0,NW,3.58,0.0,0
2014.0,4.0,6.0,5.0,61.0,-2.0,4.0,1020.0,cv,0.89,0.0,0
2014.0,10.0,18.0,3.0,197.0,6.0,9.0,1017.0,NW,1.79,0.0,0
2013.0,12.0,7.0,7.0,197.0,-8.0,-4.0,1020.0,cv,1.78,0.0,0
2014.0,9.0,17.0,23.0,55.0,12.0,15.0,1021.0,cv,0.89,0.0,0
2010.0,4.0,10.0,10.0,16.0,-13.0,11.0,1020.0,cv,1.79,0.0,0
2010.0,8.0,9.0,9.0,258.0,22.0,26.0,1004.0,SE,3.58,0.0,0
2011.0,6.0,26.0,20.0,27.0,14.0,28.0,999.0,NE,12.07,0.0,0
2011.0,5.0,14.0,3.0,29.0,0.0,17.0,1011.0,cv,0.89,0.0,0
2014.0,1.0,3.0,13.0,29.0,-17.0,9.0,1022.0,NW,22.35,0.0,0
2013.0,3.0,18.0,0.0,498.0,3.0,8.0,1002.0,NW,4.91,0.0,0
2012.0,7.0,8.0,1.0,152.0,23.0,25.0,1001.0,cv,1.78,0.0,0
2014.0,3.0,10.0,17.0,122.0,-8.0,8.0,1020.0,SE,6.26,0.0,0
2010.0,2.0,24.0,18.0,353.0,0.0,8.0,1005.0,SE,4.92,0.0,0
2013.0,11.0,27.0,1.0,5.0,-25.0,-3.0,1025.0,NW,120.24,0.0,0
2011.0,11.0,28.0,23.0,39.0,-5.0,4.0,1032.0,SE,1.79,0.0,0
2010.0,4.0,7.0,17.0,90.0,-8.0,20.0,1014.0,SE,50.96,0.0,0
2010.0,7.0,14.0,1.0,139.0,21.0,24.0,1010.0,cv,0.89,0.0,0
2012.0,3.0,17.0,7.0,185.0,3.0,3.0,1013.0,SE,3.58,0.0,0
2012.0,7.0,26.0,3.0,75.0,25.0,25.0,1004.0,NE,1.79,0.0,0
2013.0,7.0,11.0,6.0,33.0,21.0,23.0,1006.0,NW,52.3,0.0,0
2011.0,10.0,15.0,22.0,11.0,4.0,17.0,1009.0,NW,154.67,0.0,0
2014.0,2.0,5.0,16.0,99.0,-14.0,1.0,1027.0,SE,8.94,0.0,0
2014.0,6.0,5.0,8.0,102.0,17.0,25.0,1006.0,cv,0.89,0.0,0
2011.0,8.0,26.0,6.0,120.0,20.0,21.0,1016.0,NE,1.79,0.0,3
2012.0,7.0,28.0,13.0,108.0,26.0,30.0,1001.0,SE,31.75,0.0,0
2011.0,11.0,1.0,6.0,252.0,11.0,12.0,1022.0,cv,0.89,0.0,0
2014.0,4.0,17.0,1.0,123.0,1.0,15.0,1010.0,SE,2.68,0.0,0
2013.0,6.0,11.0,3.0,48.0,16.0,18.0,1009.0,NE,1.79,0.0,0
2014.0,12.0,22.0,13.0,51.0,-14.0,8.0,1023.0,cv,3.57,0.0,0
2013.0,5.0,2.0,12.0,78.0,2.0,22.0,1012.0,SE,4.92,0.0,0
2013.0,11.0,26.0,4.0,51.0,-14.0,-3.0,1017.0,cv,0.89,0.0,0
2012.0,1.0,4.0,6.0,13.0,-19.0,-10.0,1036.0,NE,3.13,0.0,0
2010.0,2.0,6.0,12.0,93.0,-11.0,-3.0,1031.0,SE,11.18,0.0,0
2012.0,7.0,1.0,4.0,112.0,22.0,23.0,1001.0,SE,1.79,0.0,0
2014.0,10.0,12.0,4.0,9.0,8.0,13.0,1029.0,NW,3.13,0.0,0
2012.0,7.0,10.0,20.0,22.0,21.0,22.0,995.0,SE,42.91,0.0,3
2010.0,5.0,1.0,3.0,70.0,1.0,8.0,1009.0,cv,1.78,0.0,0
2011.0,12.0,1.0,23.0,219.0,-4.0,-3.0,1026.0,SE,2.68,0.0,0
2014.0,11.0,13.0,14.0,25.0,-15.0,12.0,1023.0,NW,25.04,0.0,0
2010.0,12.0,9.0,21.0,254.0,-7.0,1.0,1006.0,NW,4.92,0.0,0
2014.0,3.0,14.0,15.0,22.0,-22.0,16.0,1016.0,SE,8.94,0.0,0
2011.0,7.0,24.0,14.0,310.0,28.0,32.0,1000.0,SE,8.05,0.0,0
2010.0,2.0,3.0,14.0,17.0,-24.0,1.0,1026.0,NW,28.16,0.0,0
2010.0,11.0,6.0,4.0,122.0,2.0,4.0,1017.0,NW,5.37,0.0,0
2012.0,2.0,8.0,16.0,17.0,-24.0,2.0,1023.0,NW,56.76,0.0,0
2014.0,10.0,15.0,9.0,62.0,5.0,13.0,1014.0,NE,1.79,0.0,0
2010.0,1.0,18.0,17.0,203.0,-7.0,-1.0,1025.0,SE,2.68,0.0,0
2014.0,9.0,21.0,1.0,200.0,14.0,20.0,1014.0,SE,15.21,0.0,0
2013.0,6.0,6.0,10.0,106.0,18.0,18.0,1011.0,cv,0.89,0.0,5
2010.0,3.0,21.0,9.0,50.0,-8.0,7.0,1017.0,SE,4.92,0.0,0
2013.0,10.0,9.0,8.0,113.0,10.0,13.0,1013.0,cv,0.89,0.0,0
2013.0,3.0,20.0,5.0,29.0,-3.0,-2.0,1025.0,SE,2.68,10.0,0
2011.0,8.0,26.0,8.0,35.0,19.0,20.0,1017.0,NW,5.81,0.0,2
2011.0,1.0,25.0,11.0,13.0,-22.0,-4.0,1036.0,NW,50.08,0.0,0
2011.0,3.0,27.0,3.0,13.0,-15.0,8.0,1026.0,NW,49.18,0.0,0
2012.0,11.0,11.0,5.0,11.0,-12.0,2.0,1014.0,NW,109.51,0.0,0
2013.0,12.0,25.0,12.0,295.0,-11.0,2.0,1026.0,NW,30.86,0.0,0
2011.0,1.0,8.0,13.0,23.0,-17.0,-1.0,1027.0,NW,63.93,0.0,0
2014.0,2.0,22.0,14.0,357.0,-4.0,6.0,1029.0,SE,1.79,0.0,0
2013.0,6.0,10.0,3.0,28.0,15.0,16.0,1013.0,SE,0.89,0.0,0
2014.0,8.0,21.0,9.0,173.0,21.0,25.0,1008.0,cv,2.67,0.0,0
2010.0,10.0,29.0,17.0,24.0,-2.0,17.0,1025.0,SE,3.13,0.0,0
2014.0,10.0,8.0,17.0,383.0,15.0,18.0,1017.0,NE,0.89,0.0,0
2011.0,12.0,28.0,8.0,187.0,-11.0,-7.0,1031.0,NW,31.73,0.0,0
2012.0,12.0,2.0,1.0,129.0,-7.0,-6.0,1024.0,cv,1.78,0.0,0
2011.0,7.0,4.0,5.0,85.0,19.0,22.0,1004.0,NW,4.02,0.0,0
2014.0,11.0,21.0,14.0,86.0,-5.0,13.0,1019.0,cv,5.36,0.0,0
2010.0,4.0,23.0,19.0,20.0,-10.0,18.0,1018.0,NW,31.29,0.0,0
2011.0,1.0,19.0,9.0,21.0,-22.0,-8.0,1034.0,NW,4.92,0.0,0
2010.0,1.0,18.0,2.0,303.0,-11.0,-9.0,1028.0,NW,4.92,0.0,0
2012.0,12.0,9.0,8.0,15.0,-22.0,-9.0,1029.0,NW,309.31,0.0,0
2010.0,5.0,22.0,10.0,187.0,14.0,25.0,1007.0,cv,2.67,0.0,0
2012.0,1.0,5.0,10.0,60.0,-16.0,-4.0,1030.0,NW,16.55,0.0,0
2012.0,9.0,3.0,23.0,11.0,7.0,19.0,1015.0,NW,74.19,0.0,0
2011.0,10.0,31.0,5.0,257.0,10.0,11.0,1023.0,cv,1.78,0.0,0
2012.0,8.0,11.0,12.0,138.0,20.0,28.0,1006.0,cv,1.78,0.0,0
2014.0,10.0,8.0,16.0,364.0,14.0,20.0,1017.0,cv,0.89,0.0,0
2013.0,9.0,17.0,5.0,90.0,16.0,20.0,1013.0,NW,3.58,0.0,0
2010.0,9.0,1.0,6.0,82.0,19.0,21.0,1013.0,cv,0.89,0.0,1
2010.0,3.0,2.0,13.0,37.0,-11.0,6.0,1022.0,NW,36.22,0.0,0
2010.0,8.0,26.0,0.0,122.0,19.0,21.0,1015.0,NE,1.79,0.0,0
2010.0,2.0,3.0,10.0,72.0,-19.0,-4.0,1030.0,NE,3.13,0.0,0
2011.0,11.0,25.0,11.0,145.0,-6.0,2.0,1030.0,cv,2.67,0.0,0
2012.0,10.0,30.0,21.0,57.0,-3.0,6.0,1021.0,NW,13.85,0.0,0
2014.0,4.0,5.0,1.0,33.0,-6.0,9.0,1022.0,SE,4.02,0.0,0
2012.0,7.0,23.0,1.0,14.0,18.0,25.0,1003.0,NW,4.92,0.0,0
2014.0,4.0,2.0,20.0,97.0,-2.0,15.0,1020.0,SE,31.73,0.0,0
2013.0,10.0,14.0,18.0,16.0,-7.0,11.0,1029.0,cv,0.89,0.0,0
2013.0,6.0,23.0,10.0,55.0,18.0,27.0,1004.0,cv,0.89,0.0,0
2013.0,12.0,22.0,19.0,317.0,-12.0,-4.0,1031.0,cv,0.89,0.0,0
2010.0,2.0,7.0,13.0,105.0,-7.0,-3.0,1022.0,cv,2.67,0.0,0
2013.0,4.0,20.0,4.0,80.0,1.0,2.0,1022.0,cv,0.89,0.0,0
2010.0,7.0,2.0,23.0,41.0,19.0,26.0,1000.0,cv,1.78,0.0,0
2011.0,8.0,16.0,23.0,45.0,22.0,26.0,1006.0,SE,23.7,0.0,0
2012.0,7.0,31.0,11.0,17.0,18.0,20.0,1007.0,SE,4.92,0.0,8
2014.0,10.0,2.0,16.0,21.0,13.0,20.0,1012.0,SE,1.79,0.0,0
2011.0,6.0,26.0,2.0,91.0,17.0,20.0,1009.0,SE,1.79,0.0,0
2010.0,11.0,26.0,23.0,56.0,-19.0,8.0,1014.0,NW,13.86,0.0,0
2013.0,6.0,22.0,18.0,59.0,19.0,22.0,1007.0,SE,2.68,0.0,0
2013.0,4.0,10.0,5.0,8.0,-9.0,5.0,1021.0,NW,84.93,0.0,0
2010.0,8.0,29.0,11.0,82.0,20.0,29.0,1008.0,cv,1.79,0.0,0
2014.0,9.0,27.0,19.0,32.0,13.0,18.0,1016.0,cv,1.78,0.0,0
2010.0,2.0,13.0,10.0,23.0,-18.0,-5.0,1031.0,cv,1.78,0.0,0
2011.0,7.0,11.0,22.0,102.0,19.0,27.0,1008.0,SE,37.54,0.0,0
2012.0,1.0,22.0,1.0,29.0,-25.0,-12.0,1037.0,NW,4.02,0.0,0
2014.0,4.0,18.0,12.0,170.0,12.0,20.0,1020.0,SE,3.13,0.0,0
2010.0,12.0,24.0,19.0,71.0,-22.0,-10.0,1033.0,NE,7.15,0.0,0
2012.0,10.0,22.0,10.0,10.0,2.0,15.0,1018.0,NW,10.73,0.0,0
2014.0,12.0,7.0,4.0,63.0,-9.0,-2.0,1025.0,cv,0.89,0.0,0
2011.0,10.0,12.0,2.0,221.0,13.0,14.0,1020.0,NE,1.78,0.0,0
2013.0,1.0,3.0,22.0,42.0,-21.0,-12.0,1040.0,NW,7.16,0.0,0
2010.0,10.0,5.0,19.0,99.0,13.0,18.0,1012.0,cv,0.89,0.0,0
2014.0,5.0,18.0,6.0,77.0,8.0,16.0,1011.0,cv,0.89,0.0,0
2013.0,2.0,16.0,17.0,167.0,-6.0,1.0,1020.0,SE,12.52,0.0,0
2011.0,9.0,22.0,12.0,33.0,5.0,27.0,1016.0,NW,46.04,0.0,0
2012.0,8.0,27.0,5.0,71.0,22.0,23.0,1010.0,cv,0.89,0.0,3
2012.0,6.0,13.0,15.0,62.0,15.0,26.0,998.0,SE,13.86,0.0,0
2013.0,3.0,22.0,12.0,63.0,-9.0,8.0,1019.0,SE,8.94,0.0,0
2010.0,4.0,18.0,16.0,255.0,6.0,20.0,1009.0,SE,6.26,0.0,0
2014.0,11.0,18.0,15.0,53.0,-8.0,13.0,1027.0,SE,1.79,0.0,0
2010.0,11.0,8.0,14.0,6.0,-13.0,11.0,1025.0,NW,39.34,0.0,0
2013.0,10.0,11.0,2.0,27.0,2.0,9.0,1015.0,SE,0.89,0.0,0
2014.0,1.0,3.0,14.0,26.0,-18.0,9.0,1022.0,NE,1.79,0.0,0
2010.0,1.0,10.0,13.0,58.0,-14.0,-6.0,1031.0,NW,9.39,0.0,0
2013.0,5.0,12.0,17.0,24.0,-5.0,28.0,999.0,SE,8.94,0.0,0
2012.0,5.0,15.0,16.0,16.0,-5.0,27.0,1002.0,NW,78.24,0.0,0
2012.0,12.0,18.0,22.0,90.0,-12.0,-5.0,1032.0,SE,6.71,0.0,0
2012.0,4.0,10.0,16.0,56.0,8.0,21.0,1006.0,SE,78.24,0.0,0
2013.0,1.0,16.0,11.0,240.0,-10.0,-3.0,1034.0,cv,1.78,0.0,0
2011.0,5.0,25.0,23.0,57.0,12.0,20.0,1014.0,SE,4.92,0.0,0
2014.0,11.0,24.0,9.0,41.0,-6.0,6.0,1028.0,NW,3.13,0.0,0
2011.0,2.0,15.0,1.0,125.0,-13.0,-9.0,1029.0,cv,0.89,0.0,0
